,product,price,quantity,date,region
24054,pink morsel,$3.00,581,2020-06-14,east
24055,pink morsel,$3.00,573,2020-06-14,west
24080,pink morsel,$3.00,514,2020-06-15,north
24081,pink morsel,$3.00,586,2020-06-15,south
24082,pink morsel,$3.00,558,2020-06-15,east
24083,pink morsel,$3.00,528,2020-06-15,west
24108,pink morsel,$3.00,556,2020-06-16,north
24109,pink morsel,$3.00,540,2020-06-16,south
24110,pink morsel,$3.00,565,2020-06-16,east
24111,pink morsel,$3.00,546,2020-06-16,west
24136,pink morsel,$3.00,518,2020-06-17,north
24137,pink morsel,$3.00,553,2020-06-17,south
24138,pink morsel,$3.00,578,2020-06-17,east
24139,pink morsel,$3.00,509,2020-06-17,west
24164,pink morsel,$3.00,537,2020-06-18,north
24165,pink morsel,$3.00,578,2020-06-18,south
24166,pink morsel,$3.00,581,2020-06-18,east
24167,pink morsel,$3.00,519,2020-06-18,west
24192,pink morsel,$3.00,600,2020-06-19,north
24193,pink morsel,$3.00,512,2020-06-19,south
24194,pink morsel,$3.00,526,2020-06-19,east
24195,pink morsel,$3.00,505,2020-06-19,west
24220,pink morsel,$3.00,549,2020-06-20,north
24221,pink morsel,$3.00,547,2020-06-20,south
24222,pink morsel,$3.00,538,2020-06-20,east
24223,pink morsel,$3.00,506,2020-06-20,west
24248,pink morsel,$3.00,585,2020-06-21,north
24249,pink morsel,$3.00,540,2020-06-21,south
24250,pink morsel,$3.00,575,2020-06-21,east
24251,pink morsel,$3.00,556,2020-06-21,west
24276,pink morsel,$3.00,587,2020-06-22,north
24277,pink morsel,$3.00,514,2020-06-22,south
24278,pink morsel,$3.00,513,2020-06-22,east
24279,pink morsel,$3.00,508,2020-06-22,west
24304,pink morsel,$3.00,589,2020-06-23,north
24305,pink morsel,$3.00,527,2020-06-23,south
24306,pink morsel,$3.00,590,2020-06-23,east
24307,pink morsel,$3.00,586,2020-06-23,west
24332,pink morsel,$3.00,539,2020-06-24,north
24333,pink morsel,$3.00,506,2020-06-24,south
24334,pink morsel,$3.00,597,2020-06-24,east
24335,pink morsel,$3.00,565,2020-06-24,west
24360,pink morsel,$3.00,501,2020-06-25,north
24361,pink morsel,$3.00,598,2020-06-25,south
24362,pink morsel,$3.00,546,2020-06-25,east
24363,pink morsel,$3.00,512,2020-06-25,west
24388,pink morsel,$3.00,569,2020-06-26,north
24389,pink morsel,$3.00,526,2020-06-26,south
24390,pink morsel,$3.00,573,2020-06-26,east
24391,pink morsel,$3.00,576,2020-06-26,west
24416,pink morsel,$3.00,548,2020-06-27,north
24417,pink morsel,$3.00,509,2020-06-27,south
24418,pink morsel,$3.00,526,2020-06-27,east
24419,pink morsel,$3.00,541,2020-06-27,west
24444,pink morsel,$3.00,536,2020-06-28,north
24445,pink morsel,$3.00,593,2020-06-28,south
24446,pink morsel,$3.00,563,2020-06-28,east
24447,pink morsel,$3.00,543,2020-06-28,west
24472,pink morsel,$3.00,574,2020-06-29,north
24473,pink morsel,$3.00,554,2020-06-29,south
24474,pink morsel,$3.00,554,2020-06-29,east
24475,pink morsel,$3.00,501,2020-06-29,west
24500,pink morsel,$3.00,598,2020-06-30,north
24501,pink morsel,$3.00,524,2020-06-30,south
24502,pink morsel,$3.00,556,2020-06-30,east
24503,pink morsel,$3.00,549,2020-06-30,west
24528,pink morsel,$3.00,544,2020-07-01,north
24529,pink morsel,$3.00,526,2020-07-01,south
24530,pink morsel,$3.00,550,2020-07-01,east
24531,pink morsel,$3.00,599,2020-07-01,west
24556,pink morsel,$3.00,578,2020-07-02,north
24557,pink morsel,$3.00,578,2020-07-02,south
24558,pink morsel,$3.00,527,2020-07-02,east
24559,pink morsel,$3.00,555,2020-07-02,west
24584,pink morsel,$3.00,565,2020-07-03,north
24585,pink morsel,$3.00,567,2020-07-03,south
24586,pink morsel,$3.00,528,2020-07-03,east
24587,pink morsel,$3.00,506,2020-07-03,west
24612,pink morsel,$3.00,579,2020-07-04,north
24613,pink morsel,$3.00,552,2020-07-04,south
24614,pink morsel,$3.00,565,2020-07-04,east
24615,pink morsel,$3.00,521,2020-07-04,west
24640,pink morsel,$3.00,596,2020-07-05,north
24641,pink morsel,$3.00,582,2020-07-05,south
24642,pink morsel,$3.00,549,2020-07-05,east
24643,pink morsel,$3.00,509,2020-07-05,west
24668,pink morsel,$3.00,516,2020-07-06,north
24669,pink morsel,$3.00,524,2020-07-06,south
24670,pink morsel,$3.00,523,2020-07-06,east
24671,pink morsel,$3.00,509,2020-07-06,west
24696,pink morsel,$3.00,500,2020-07-07,north
24697,pink morsel,$3.00,597,2020-07-07,south
24698,pink morsel,$3.00,552,2020-07-07,east
24699,pink morsel,$3.00,581,2020-07-07,west
24724,pink morsel,$3.00,521,2020-07-08,north
24725,pink morsel,$3.00,574,2020-07-08,south
24726,pink morsel,$3.00,586,2020-07-08,east
24727,pink morsel,$3.00,508,2020-07-08,west
24752,pink morsel,$3.00,596,2020-07-09,north
24753,pink morsel,$3.00,571,2020-07-09,south
24754,pink morsel,$3.00,532,2020-07-09,east
24755,pink morsel,$3.00,572,2020-07-09,west
24780,pink morsel,$3.00,529,2020-07-10,north
24781,pink morsel,$3.00,503,2020-07-10,south
24782,pink morsel,$3.00,566,2020-07-10,east
24783,pink morsel,$3.00,505,2020-07-10,west
24808,pink morsel,$3.00,500,2020-07-11,north
24809,pink morsel,$3.00,563,2020-07-11,south
24810,pink morsel,$3.00,518,2020-07-11,east
24811,pink morsel,$3.00,503,2020-07-11,west
24836,pink morsel,$3.00,582,2020-07-12,north
24837,pink morsel,$3.00,524,2020-07-12,south
24838,pink morsel,$3.00,591,2020-07-12,east
24839,pink morsel,$3.00,532,2020-07-12,west
24864,pink morsel,$3.00,560,2020-07-13,north
24865,pink morsel,$3.00,588,2020-07-13,south
24866,pink morsel,$3.00,594,2020-07-13,east
24867,pink morsel,$3.00,576,2020-07-13,west
24892,pink morsel,$3.00,519,2020-07-14,north
24893,pink morsel,$3.00,505,2020-07-14,south
24894,pink morsel,$3.00,565,2020-07-14,east
24895,pink morsel,$3.00,500,2020-07-14,west
24920,pink morsel,$3.00,514,2020-07-15,north
24921,pink morsel,$3.00,580,2020-07-15,south
24922,pink morsel,$3.00,549,2020-07-15,east
24923,pink morsel,$3.00,532,2020-07-15,west
24948,pink morsel,$3.00,505,2020-07-16,north
24949,pink morsel,$3.00,577,2020-07-16,south
24950,pink morsel,$3.00,535,2020-07-16,east
24951,pink morsel,$3.00,597,2020-07-16,west
24976,pink morsel,$3.00,598,2020-07-17,north
24977,pink morsel,$3.00,559,2020-07-17,south
24978,pink morsel,$3.00,547,2020-07-17,east
24979,pink morsel,$3.00,591,2020-07-17,west
25004,pink morsel,$3.00,541,2020-07-18,north
25005,pink morsel,$3.00,569,2020-07-18,south
25006,pink morsel,$3.00,583,2020-07-18,east
25007,pink morsel,$3.00,599,2020-07-18,west
25032,pink morsel,$3.00,538,2020-07-19,north
25033,pink morsel,$3.00,551,2020-07-19,south
25034,pink morsel,$3.00,558,2020-07-19,east
25035,pink morsel,$3.00,593,2020-07-19,west
25060,pink morsel,$3.00,599,2020-07-20,north
25061,pink morsel,$3.00,520,2020-07-20,south
25062,pink morsel,$3.00,546,2020-07-20,east
25063,pink morsel,$3.00,572,2020-07-20,west
25088,pink morsel,$3.00,524,2020-07-21,north
25089,pink morsel,$3.00,589,2020-07-21,south
25090,pink morsel,$3.00,563,2020-07-21,east
25091,pink morsel,$3.00,578,2020-07-21,west
25116,pink morsel,$3.00,556,2020-07-22,north
25117,pink morsel,$3.00,576,2020-07-22,south
25118,pink morsel,$3.00,556,2020-07-22,east
25119,pink morsel,$3.00,528,2020-07-22,west
25144,pink morsel,$3.00,564,2020-07-23,north
25145,pink morsel,$3.00,570,2020-07-23,south
25146,pink morsel,$3.00,586,2020-07-23,east
25147,pink morsel,$3.00,515,2020-07-23,west
25172,pink morsel,$3.00,510,2020-07-24,north
25173,pink morsel,$3.00,510,2020-07-24,south
25174,pink morsel,$3.00,525,2020-07-24,east
25175,pink morsel,$3.00,592,2020-07-24,west
25200,pink morsel,$3.00,598,2020-07-25,north
25201,pink morsel,$3.00,549,2020-07-25,south
25202,pink morsel,$3.00,537,2020-07-25,east
25203,pink morsel,$3.00,568,2020-07-25,west
25228,pink morsel,$3.00,523,2020-07-26,north
25229,pink morsel,$3.00,553,2020-07-26,south
25230,pink morsel,$3.00,525,2020-07-26,east
25231,pink morsel,$3.00,596,2020-07-26,west
25256,pink morsel,$3.00,534,2020-07-27,north
25257,pink morsel,$3.00,540,2020-07-27,south
25258,pink morsel,$3.00,510,2020-07-27,east
25259,pink morsel,$3.00,536,2020-07-27,west
25284,pink morsel,$3.00,600,2020-07-28,north
25285,pink morsel,$3.00,502,2020-07-28,south
25286,pink morsel,$3.00,536,2020-07-28,east
25287,pink morsel,$3.00,527,2020-07-28,west
25312,pink morsel,$3.00,511,2020-07-29,north
25313,pink morsel,$3.00,562,2020-07-29,south
25314,pink morsel,$3.00,591,2020-07-29,east
25315,pink morsel,$3.00,548,2020-07-29,west
25340,pink morsel,$3.00,574,2020-07-30,north
25341,pink morsel,$3.00,528,2020-07-30,south
25342,pink morsel,$3.00,532,2020-07-30,east
25343,pink morsel,$3.00,504,2020-07-30,west
25368,pink morsel,$3.00,509,2020-07-31,north
25369,pink morsel,$3.00,510,2020-07-31,south
25370,pink morsel,$3.00,511,2020-07-31,east
25371,pink morsel,$3.00,510,2020-07-31,west
25396,pink morsel,$3.00,596,2020-08-01,north
25397,pink morsel,$3.00,532,2020-08-01,south
25398,pink morsel,$3.00,560,2020-08-01,east
25399,pink morsel,$3.00,557,2020-08-01,west
25424,pink morsel,$3.00,552,2020-08-02,north
25425,pink morsel,$3.00,572,2020-08-02,south
25426,pink morsel,$3.00,541,2020-08-02,east
25427,pink morsel,$3.00,532,2020-08-02,west
25452,pink morsel,$3.00,555,2020-08-03,north
25453,pink morsel,$3.00,550,2020-08-03,south
25454,pink morsel,$3.00,501,2020-08-03,east
25455,pink morsel,$3.00,555,2020-08-03,west
25480,pink morsel,$3.00,513,2020-08-04,north
25481,pink morsel,$3.00,553,2020-08-04,south
25482,pink morsel,$3.00,534,2020-08-04,east
25483,pink morsel,$3.00,573,2020-08-04,west
25508,pink morsel,$3.00,583,2020-08-05,north
25509,pink morsel,$3.00,516,2020-08-05,south
25510,pink morsel,$3.00,551,2020-08-05,east
25511,pink morsel,$3.00,554,2020-08-05,west
25536,pink morsel,$3.00,590,2020-08-06,north
25537,pink morsel,$3.00,570,2020-08-06,south
25538,pink morsel,$3.00,503,2020-08-06,east
25539,pink morsel,$3.00,515,2020-08-06,west
25564,pink morsel,$3.00,580,2020-08-07,north
25565,pink morsel,$3.00,508,2020-08-07,south
25566,pink morsel,$3.00,547,2020-08-07,east
25567,pink morsel,$3.00,570,2020-08-07,west
25592,pink morsel,$3.00,576,2020-08-08,north
25593,pink morsel,$3.00,565,2020-08-08,south
25594,pink morsel,$3.00,572,2020-08-08,east
25595,pink morsel,$3.00,595,2020-08-08,west
25620,pink morsel,$3.00,539,2020-08-09,north
25621,pink morsel,$3.00,584,2020-08-09,south
25622,pink morsel,$3.00,578,2020-08-09,east
25623,pink morsel,$3.00,507,2020-08-09,west
25648,pink morsel,$3.00,515,2020-08-10,north
25649,pink morsel,$3.00,574,2020-08-10,south
25650,pink morsel,$3.00,549,2020-08-10,east
25651,pink morsel,$3.00,510,2020-08-10,west
25676,pink morsel,$3.00,544,2020-08-11,north
25677,pink morsel,$3.00,540,2020-08-11,south
25678,pink morsel,$3.00,517,2020-08-11,east
25679,pink morsel,$3.00,519,2020-08-11,west
25704,pink morsel,$3.00,579,2020-08-12,north
25705,pink morsel,$3.00,583,2020-08-12,south
25706,pink morsel,$3.00,568,2020-08-12,east
25707,pink morsel,$3.00,557,2020-08-12,west
25732,pink morsel,$3.00,500,2020-08-13,north
25733,pink morsel,$3.00,500,2020-08-13,south
25734,pink morsel,$3.00,567,2020-08-13,east
25735,pink morsel,$3.00,595,2020-08-13,west
25760,pink morsel,$3.00,514,2020-08-14,north
25761,pink morsel,$3.00,597,2020-08-14,south
25762,pink morsel,$3.00,572,2020-08-14,east
25763,pink morsel,$3.00,555,2020-08-14,west
25788,pink morsel,$3.00,580,2020-08-15,north
25789,pink morsel,$3.00,544,2020-08-15,south
25790,pink morsel,$3.00,520,2020-08-15,east
25791,pink morsel,$3.00,563,2020-08-15,west
25816,pink morsel,$3.00,583,2020-08-16,north
25817,pink morsel,$3.00,535,2020-08-16,south
25818,pink morsel,$3.00,543,2020-08-16,east
25819,pink morsel,$3.00,576,2020-08-16,west
25844,pink morsel,$3.00,518,2020-08-17,north
25845,pink morsel,$3.00,543,2020-08-17,south
25846,pink morsel,$3.00,566,2020-08-17,east
25847,pink morsel,$3.00,545,2020-08-17,west
25872,pink morsel,$3.00,587,2020-08-18,north
25873,pink morsel,$3.00,522,2020-08-18,south
25874,pink morsel,$3.00,564,2020-08-18,east
25875,pink morsel,$3.00,521,2020-08-18,west
25900,pink morsel,$3.00,554,2020-08-19,north
25901,pink morsel,$3.00,545,2020-08-19,south
25902,pink morsel,$3.00,558,2020-08-19,east
25903,pink morsel,$3.00,534,2020-08-19,west
25928,pink morsel,$3.00,562,2020-08-20,north
25929,pink morsel,$3.00,502,2020-08-20,south
25930,pink morsel,$3.00,505,2020-08-20,east
25931,pink morsel,$3.00,593,2020-08-20,west
25956,pink morsel,$3.00,519,2020-08-21,north
25957,pink morsel,$3.00,517,2020-08-21,south
25958,pink morsel,$3.00,507,2020-08-21,east
25959,pink morsel,$3.00,570,2020-08-21,west
25984,pink morsel,$3.00,521,2020-08-22,north
25985,pink morsel,$3.00,561,2020-08-22,south
25986,pink morsel,$3.00,597,2020-08-22,east
25987,pink morsel,$3.00,591,2020-08-22,west
26012,pink morsel,$3.00,572,2020-08-23,north
26013,pink morsel,$3.00,577,2020-08-23,south
26014,pink morsel,$3.00,531,2020-08-23,east
26015,pink morsel,$3.00,596,2020-08-23,west
26040,pink morsel,$3.00,595,2020-08-24,north
26041,pink morsel,$3.00,549,2020-08-24,south
26042,pink morsel,$3.00,585,2020-08-24,east
26043,pink morsel,$3.00,555,2020-08-24,west
26068,pink morsel,$3.00,515,2020-08-25,north
26069,pink morsel,$3.00,585,2020-08-25,south
26070,pink morsel,$3.00,535,2020-08-25,east
26071,pink morsel,$3.00,516,2020-08-25,west
26096,pink morsel,$3.00,511,2020-08-26,north
26097,pink morsel,$3.00,584,2020-08-26,south
26098,pink morsel,$3.00,586,2020-08-26,east
26099,pink morsel,$3.00,589,2020-08-26,west
26124,pink morsel,$3.00,587,2020-08-27,north
26125,pink morsel,$3.00,557,2020-08-27,south
26126,pink morsel,$3.00,517,2020-08-27,east
26127,pink morsel,$3.00,562,2020-08-27,west
26152,pink morsel,$3.00,596,2020-08-28,north
26153,pink morsel,$3.00,517,2020-08-28,south
26154,pink morsel,$3.00,518,2020-08-28,east
26155,pink morsel,$3.00,541,2020-08-28,west
26180,pink morsel,$3.00,566,2020-08-29,north
26181,pink morsel,$3.00,553,2020-08-29,south
26182,pink morsel,$3.00,531,2020-08-29,east
26183,pink morsel,$3.00,558,2020-08-29,west
26208,pink morsel,$3.00,600,2020-08-30,north
26209,pink morsel,$3.00,518,2020-08-30,south
26210,pink morsel,$3.00,571,2020-08-30,east
26211,pink morsel,$3.00,537,2020-08-30,west
26236,pink morsel,$3.00,599,2020-08-31,north
26237,pink morsel,$3.00,527,2020-08-31,south
26238,pink morsel,$3.00,541,2020-08-31,east
26239,pink morsel,$3.00,505,2020-08-31,west
26264,pink morsel,$3.00,599,2020-09-01,north
26265,pink morsel,$3.00,568,2020-09-01,south
26266,pink morsel,$3.00,513,2020-09-01,east
26267,pink morsel,$3.00,539,2020-09-01,west
26292,pink morsel,$3.00,579,2020-09-02,north
26293,pink morsel,$3.00,545,2020-09-02,south
26294,pink morsel,$3.00,557,2020-09-02,east
26295,pink morsel,$3.00,544,2020-09-02,west
26320,pink morsel,$3.00,525,2020-09-03,north
26321,pink morsel,$3.00,571,2020-09-03,south
26322,pink morsel,$3.00,527,2020-09-03,east
26323,pink morsel,$3.00,573,2020-09-03,west
26348,pink morsel,$3.00,511,2020-09-04,north
26349,pink morsel,$3.00,513,2020-09-04,south
26350,pink morsel,$3.00,523,2020-09-04,east
26351,pink morsel,$3.00,581,2020-09-04,west
26376,pink morsel,$3.00,540,2020-09-05,north
26377,pink morsel,$3.00,581,2020-09-05,south
26378,pink morsel,$3.00,521,2020-09-05,east
26379,pink morsel,$3.00,588,2020-09-05,west
26404,pink morsel,$3.00,546,2020-09-06,north
26405,pink morsel,$3.00,578,2020-09-06,south
26406,pink morsel,$3.00,598,2020-09-06,east
26407,pink morsel,$3.00,594,2020-09-06,west
26432,pink morsel,$3.00,503,2020-09-07,north
26433,pink morsel,$3.00,583,2020-09-07,south
26434,pink morsel,$3.00,536,2020-09-07,east
26435,pink morsel,$3.00,598,2020-09-07,west
26460,pink morsel,$3.00,570,2020-09-08,north
26461,pink morsel,$3.00,512,2020-09-08,south
26462,pink morsel,$3.00,513,2020-09-08,east
26463,pink morsel,$3.00,504,2020-09-08,west
26488,pink morsel,$3.00,526,2020-09-09,north
26489,pink morsel,$3.00,525,2020-09-09,south
26490,pink morsel,$3.00,517,2020-09-09,east
26491,pink morsel,$3.00,550,2020-09-09,west
26516,pink morsel,$3.00,554,2020-09-10,north
26517,pink morsel,$3.00,589,2020-09-10,south
26518,pink morsel,$3.00,532,2020-09-10,east
26519,pink morsel,$3.00,570,2020-09-10,west
26544,pink morsel,$3.00,588,2020-09-11,north
26545,pink morsel,$3.00,574,2020-09-11,south
26546,pink morsel,$3.00,537,2020-09-11,east
26547,pink morsel,$3.00,552,2020-09-11,west
26572,pink morsel,$3.00,534,2020-09-12,north
26573,pink morsel,$3.00,562,2020-09-12,south
26574,pink morsel,$3.00,533,2020-09-12,east
26575,pink morsel,$3.00,600,2020-09-12,west
26600,pink morsel,$3.00,501,2020-09-13,north
26601,pink morsel,$3.00,518,2020-09-13,south
26602,pink morsel,$3.00,518,2020-09-13,east
26603,pink morsel,$3.00,525,2020-09-13,west
26628,pink morsel,$3.00,549,2020-09-14,north
26629,pink morsel,$3.00,592,2020-09-14,south
26630,pink morsel,$3.00,596,2020-09-14,east
26631,pink morsel,$3.00,597,2020-09-14,west
26656,pink morsel,$3.00,514,2020-09-15,north
26657,pink morsel,$3.00,594,2020-09-15,south
26658,pink morsel,$3.00,540,2020-09-15,east
26659,pink morsel,$3.00,547,2020-09-15,west
26684,pink morsel,$3.00,530,2020-09-16,north
26685,pink morsel,$3.00,578,2020-09-16,south
26686,pink morsel,$3.00,570,2020-09-16,east
26687,pink morsel,$3.00,547,2020-09-16,west
26712,pink morsel,$3.00,537,2020-09-17,north
26713,pink morsel,$3.00,527,2020-09-17,south
26714,pink morsel,$3.00,532,2020-09-17,east
26715,pink morsel,$3.00,513,2020-09-17,west
26740,pink morsel,$3.00,588,2020-09-18,north
26741,pink morsel,$3.00,528,2020-09-18,south
26742,pink morsel,$3.00,567,2020-09-18,east
26743,pink morsel,$3.00,506,2020-09-18,west
26768,pink morsel,$3.00,564,2020-09-19,north
26769,pink morsel,$3.00,581,2020-09-19,south
26770,pink morsel,$3.00,579,2020-09-19,east
26771,pink morsel,$3.00,530,2020-09-19,west
26796,pink morsel,$3.00,541,2020-09-20,north
26797,pink morsel,$3.00,507,2020-09-20,south
26798,pink morsel,$3.00,530,2020-09-20,east
26799,pink morsel,$3.00,559,2020-09-20,west
26824,pink morsel,$3.00,592,2020-09-21,north
26825,pink morsel,$3.00,543,2020-09-21,south
26826,pink morsel,$3.00,592,2020-09-21,east
26827,pink morsel,$3.00,576,2020-09-21,west
26852,pink morsel,$3.00,592,2020-09-22,north
26853,pink morsel,$3.00,543,2020-09-22,south
26854,pink morsel,$3.00,513,2020-09-22,east
26855,pink morsel,$3.00,521,2020-09-22,west
26880,pink morsel,$3.00,502,2020-09-23,north
26881,pink morsel,$3.00,566,2020-09-23,south
26882,pink morsel,$3.00,578,2020-09-23,east
26883,pink morsel,$3.00,519,2020-09-23,west
26908,pink morsel,$3.00,509,2020-09-24,north
26909,pink morsel,$3.00,587,2020-09-24,south
26910,pink morsel,$3.00,520,2020-09-24,east
26911,pink morsel,$3.00,550,2020-09-24,west
26936,pink morsel,$3.00,511,2020-09-25,north
26937,pink morsel,$3.00,534,2020-09-25,south
26938,pink morsel,$3.00,581,2020-09-25,east
26939,pink morsel,$3.00,539,2020-09-25,west
26964,pink morsel,$3.00,512,2020-09-26,north
26965,pink morsel,$3.00,591,2020-09-26,south
26966,pink morsel,$3.00,507,2020-09-26,east
26967,pink morsel,$3.00,514,2020-09-26,west
26992,pink morsel,$3.00,579,2020-09-27,north
26993,pink morsel,$3.00,503,2020-09-27,south
26994,pink morsel,$3.00,542,2020-09-27,east
26995,pink morsel,$3.00,528,2020-09-27,west
27020,pink morsel,$3.00,557,2020-09-28,north
27021,pink morsel,$3.00,560,2020-09-28,south
27022,pink morsel,$3.00,533,2020-09-28,east
27023,pink morsel,$3.00,592,2020-09-28,west
27048,pink morsel,$3.00,558,2020-09-29,north
27049,pink morsel,$3.00,576,2020-09-29,south
27050,pink morsel,$3.00,517,2020-09-29,east
27051,pink morsel,$3.00,547,2020-09-29,west
27076,pink morsel,$3.00,538,2020-09-30,north
